"Time","Display","Temperature","Temp_Reading","Temp_Alarm","Humidity","Hum_Reading","Hum_Alarm","Pressure","PSI_Reading","PSI_Alarm","Pitch","Roll","Yaw"
"Sat Mar  5 13:41:11 2016","1.00","20.21","0.00","1.00","39.62","-1.00","1.00","999.31","-1.00","1.00","2.50","46.98","230.16"
"Sat Mar  5 13:41:47 2016","1.00","20.09","0.00","1.00","39.89","-1.00","1.00","999.33","-1.00","1.00","2.15","46.93","232.69"
"Sat Mar  5 13:42:22 2016","1.00","20.09","0.00","1.00","40.37","-1.00","1.00","999.35","-1.00","1.00","2.72","46.30","235.44"
"Sat Mar  5 13:42:58 2016","1.00","20.18","0.00","1.00","40.61","-1.00","1.00","999.34","-1.00","1.00","2.82","46.92","238.41"
"Sat Mar  5 13:43:33 2016","1.00","20.29","0.00","1.00","40.58","-1.00","1.00","999.35","-1.00","1.00","2.73","46.79","241.11"
"Sat Mar  5 13:44:09 2016","1.00","20.17","0.00","1.00","39.72","-1.00","1.00","999.36","-1.00","1.00","1.98","46.62","244.36"
"Sat Mar  5 13:44:45 2016","1.00","20.02","0.00","1.00","40.78","-1.00","1.00","999.36","-1.00","1.00","2.79","46.34","248.39"
"Sat Mar  5 13:45:20 2016","1.00","20.19","0.00","1.00","40.64","-1.00","1.00","999.41","-1.00","1.00","2.56","47.09","252.31"
"Sat Mar  5 13:45:56 2016","1.00","20.08","0.00","1.00","40.49","-1.00","1.00","999.36","-1.00","1.00","3.02","47.23","256.16"
"Sat Mar  5 13:46:32 2016","1.00","20.26","0.00","1.00","40.64","-1.00","1.00","999.37","-1.00","1.00","1.62","46.72","259.22"
"Sat Mar  5 13:47:07 2016","1.00","20.29","0.00","1.00","40.46","-1.00","1.00","999.32","-1.00","1.00","2.52","46.78","263.47"
"Sat Mar  5 13:47:43 2016","1.00","20.25","0.00","1.00","41.47","-1.00","1.00","999.36","-1.00","1.00","2.81","46.87","267.59"
"Sat Mar  5 13:48:19 2016","1.00","20.22","0.00","1.00","40.72","-1.00","1.00","999.37","-1.00","1.00","3.06","46.60","271.79"
"Sat Mar  5 13:48:55 2016","1.00","20.08","0.00","1.00","40.81","-1.00","1.00","999.32","-1.00","1.00","3.09","47.12","277.28"
"Sat Mar  5 13:49:30 2016","1.00","20.30","0.00","1.00","41.01","-1.00","1.00","999.32","-1.00","1.00","2.10","46.49","281.02"
"Sat Mar  5 13:50:06 2016","1.00","20.22","0.00","1.00","39.89","-1.00","1.00","999.31","-1.00","1.00","2.89","46.79","285.20"
"Sat Mar  5 13:50:41 2016","1.00","20.24","0.00","1.00","40.63","-1.00","1.00","999.32","-1.00","1.00","2.51","46.49","288.74"
"Sat Mar  5 13:51:17 2016","1.00","20.10","0.00","1.00","41.17","-1.00","1.00","999.31","-1.00","1.00","1.92","46.82","292.82"
"Sat Mar  5 13:51:52 2016","1.00","20.22","0.00","1.00","40.87","-1.00","1.00","999.29","-1.00","1.00","2.38","46.39","297.30"
"Sat Mar  5 13:52:28 2016","1.00","20.20","0.00","1.00","40.09","-1.00","1.00","999.33","-1.00","1.00","2.56","46.54","300.73"
"Sat Mar  5 13:53:03 2016","1.00","20.25","0.00","1.00","40.60","-1.00","1.00","999.25","-1.00","1.00","2.82","46.78","305.01"
"Sat Mar  5 13:53:39 2016","1.00","20.29","0.00","1.00","40.78","-1.00","1.00","999.29","-1.00","1.00","2.50","46.50","310.11"
"Sat Mar  5 13:54:14 2016","1.00","20.25","0.00","1.00","39.69","-1.00","1.00","999.29","-1.00","1.00","2.82","46.88","312.74"
"Sat Mar  5 13:54:50 2016","1.00","20.19","0.00","1.00","40.76","-1.00","1.00","999.28","-1.00","1.00","2.83","46.64","315.79"
"Sat Mar  5 13:55:26 2016","1.00","20.13","0.00","1.00","40.52","-1.00","1.00","999.29","-1.00","1.00","1.93","46.36","318.75"
"Sat Mar  5 13:56:01 2016","1.00","20.14","0.00","1.00","40.65","-1.00","1.00","999.26","-1.00","1.00","2.50","46.34","321.73"
"Sat Mar  5 13:56:37 2016","1.00","20.13","0.00","1.00","40.54","-1.00","1.00","999.31","-1.00","1.00","2.22","46.19","325.31"
"Sat Mar  5 13:57:13 2016","1.00","20.21","0.00","1.00","40.55","-1.00","1.00","999.28","-1.00","1.00","2.52","46.12","328.32"
"Sat Mar  5 13:57:48 2016","1.00","20.08","0.00","1.00","40.84","-1.00","1.00","999.26","-1.00","1.00","2.52","46.00","331.51"
"Sat Mar  5 13:58:24 2016","1.00","20.30","0.00","1.00","39.04","-1.00","1.00","999.26","-1.00","1.00","1.81","46.19","334.43"
"Sat Mar  5 13:59:00 2016","1.00","20.17","0.00","1.00","40.49","-1.00","1.00","999.25","-1.00","1.00","2.83","46.80","337.56"
"Sat Mar  5 13:59:35 2016","1.00","20.24","0.00","1.00","40.51","-1.00","1.00","999.29","-1.00","1.00","2.56","46.32","339.91"
"Sat Mar  5 14:00:11 2016","1.00","20.23","0.00","1.00","40.43","-1.00","1.00","999.25","-1.00","1.00","2.92","46.71","342.40"
"Sat Mar  5 14:00:46 2016","1.00","20.07","0.00","1.00","40.95","-1.00","1.00","999.25","-1.00","1.00","2.56","46.20","344.39"
"Sat Mar  5 14:01:22 2016","1.00","20.11","0.00","1.00","40.61","-1.00","1.00","999.30","-1.00","1.00","2.18","46.57","346.26"
"Sat Mar  5 14:01:57 2016","1.00","19.96","0.00","1.00","40.78","-1.00","1.00","999.28","-1.00","1.00","2.00","46.52","348.06"
"Sat Mar  5 14:02:33 2016","1.00","20.23","0.00","1.00","40.91","-1.00","1.00","999.31","-1.00","1.00","3.20","46.52","351.06"
"Sat Mar  5 14:03:08 2016","1.00","20.23","0.00","1.00","40.91","-1.00","1.00","999.26","-1.00","1.00","2.71","47.06","353.24"
"Sat Mar  5 14:03:44 2016","1.00","20.22","0.00","1.00","40.39","-1.00","1.00","999.25","-1.00","1.00","2.96","46.65","355.51"
"Sat Mar  5 14:04:19 2016","1.00","20.06","0.00","1.00","40.39","-1.00","1.00","999.33","-1.00","1.00","0.13","46.68","357.12"
"Sat Mar  5 14:04:55 2016","1.00","20.17","0.00","1.00","40.70","-1.00","1.00","999.25","-1.00","1.00","1.44","46.36","359.61"
"Sat Mar  5 14:05:31 2016","1.00","20.12","0.00","1.00","40.76","-1.00","1.00","999.29","-1.00","1.00","2.52","47.05","1.93"
"Sat Mar  5 14:06:06 2016","1.00","20.06","0.00","1.00","40.45","-1.00","1.00","999.27","-1.00","1.00","2.00","46.35","4.41"
"Sat Mar  5 14:06:42 2016","1.00","20.18","0.00","1.00","40.90","-1.00","1.00","999.28","-1.00","1.00","2.74","46.76","5.88"
"Sat Mar  5 14:07:17 2016","1.00","20.10","0.00","1.00","41.08","-1.00","1.00","999.26","-1.00","1.00","2.54","46.54","7.20"
"Sat Mar  5 14:07:53 2016","1.00","20.20","0.00","1.00","40.49","-1.00","1.00","999.26","-1.00","1.00","2.42","46.87","10.81"
"Sat Mar  5 14:08:29 2016","1.00","20.39","0.00","1.00","40.63","-1.00","1.00","999.26","-1.00","1.00","2.71","47.09","14.36"
"Sat Mar  5 14:09:05 2016","1.00","20.23","0.00","1.00","40.43","-1.00","1.00","999.25","-1.00","1.00","2.52","45.71","17.73"
"Sat Mar  5 14:09:41 2016","1.00","20.20","0.00","1.00","40.86","-1.00","1.00","999.31","-1.00","1.00","1.60","46.83","17.98"
"Sat Mar  5 14:10:16 2016","1.00","20.29","0.00","1.00","40.56","-1.00","1.00","999.28","-1.00","1.00","2.02","46.86","20.63"
"Sat Mar  5 14:10:52 2016","1.00","20.23","0.00","1.00","40.71","-1.00","1.00","999.28","-1.00","1.00","2.45","46.51","26.04"
"Sat Mar  5 14:11:27 2016","1.00","20.25","0.00","1.00","40.87","-1.00","1.00","999.29","-1.00","1.00","2.88","46.25","28.30"
"Sat Mar  5 14:12:03 2016","1.00","20.05","0.00","1.00","39.88","-1.00","1.00","999.24","-1.00","1.00","3.04","46.08","34.10"
"Sat Mar  5 14:12:39 2016","1.00","20.20","0.00","1.00","40.82","-1.00","1.00","999.25","-1.00","1.00","2.72","46.52","35.83"
"Sat Mar  5 14:13:14 2016","1.00","20.23","0.00","1.00","40.67","-1.00","1.00","999.24","-1.00","1.00","0.65","46.43","41.59"
"Sat Mar  5 14:13:50 2016","1.00","20.19","0.00","1.00","40.64","-1.00","1.00","999.24","-1.00","1.00","2.84","46.15","49.49"
"Sat Mar  5 14:14:26 2016","1.00","20.18","0.00","1.00","40.78","-1.00","1.00","999.20","-1.00","1.00","1.02","46.50","55.83"
"Sat Mar  5 14:15:01 2016","1.00","20.15","0.00","1.00","40.74","-1.00","1.00","999.26","-1.00","1.00","2.27","46.33","63.10"
"Sat Mar  5 14:15:36 2016","1.00","20.27","0.00","1.00","39.25","-1.00","1.00","999.23","-1.00","1.00","2.80","46.49","70.40"
"Sat Mar  5 14:16:12 2016","1.00","20.08","0.00","1.00","40.72","-1.00","1.00","999.24","-1.00","1.00","3.09","46.08","79.19"
"Sat Mar  5 14:16:48 2016","1.00","20.24","0.00","1.00","40.66","-1.00","1.00","999.24","-1.00","1.00","0.50","46.12","85.93"
"Sat Mar  5 14:17:24 2016","1.00","20.14","0.00","1.00","40.84","-1.00","1.00","999.19","-1.00","1.00","1.96","46.58","96.24"
"Sat Mar  5 14:18:00 2016","1.00","20.26","0.00","1.00","41.04","-1.00","1.00","999.22","-1.00","1.00","1.67","45.51","102.60"
"Sat Mar  5 14:18:36 2016","1.00","20.06","0.00","1.00","40.39","-1.00","1.00","999.21","-1.00","1.00","2.74","46.70","111.31"
"Sat Mar  5 14:19:11 2016","1.00","20.24","0.00","1.00","40.63","-1.00","1.00","999.22","-1.00","1.00","4.15","46.79","118.04"
"Sat Mar  5 14:19:47 2016","1.00","20.27","0.00","1.00","40.21","-1.00","1.00","999.21","-1.00","1.00","5.15","46.81","123.48"
"Sat Mar  5 14:20:22 2016","1.00","20.23","0.00","1.00","40.58","-1.00","1.00","999.24","-1.00","1.00","2.38","46.70","126.52"
"Sat Mar  5 14:20:58 2016","1.00","20.11","0.00","1.00","40.83","-1.00","1.00","999.18","-1.00","1.00","1.12","45.34","129.48"
"Sat Mar  5 14:21:33 2016","1.00","20.21","0.00","1.00","40.88","-1.00","1.00","999.21","-1.00","1.00","1.70","45.92","133.87"
"Sat Mar  5 14:22:10 2016","1.00","20.15","0.00","1.00","40.86","-1.00","1.00","999.22","-1.00","1.00","2.43","45.85","137.36"
"Sat Mar  5 14:22:45 2016","1.00","20.25","0.00","1.00","40.64","-1.00","1.00","999.26","-1.00","1.00","1.76","46.02","140.30"
"Sat Mar  5 14:23:21 2016","1.00","20.08","0.00","1.00","40.92","-1.00","1.00","999.25","-1.00","1.00","3.45","46.22","143.41"
"Sat Mar  5 14:23:57 2016","1.00","20.14","0.00","1.00","40.76","-1.00","1.00","999.22","-1.00","1.00","1.78","45.80","143.96"
"Sat Mar  5 14:24:32 2016","1.00","20.22","0.00","1.00","40.06","-1.00","1.00","999.24","-1.00","1.00","2.54","46.49","147.69"
"Sat Mar  5 14:25:08 2016","1.00","20.26","0.00","1.00","40.56","-1.00","1.00","999.21","-1.00","1.00","2.37","46.93","149.12"
"Sat Mar  5 14:25:43 2016","1.00","20.21","0.00","1.00","39.51","-1.00","1.00","999.25","-1.00","1.00","2.62","46.29","151.95"
"Sat Mar  5 14:26:19 2016","1.00","20.12","0.00","1.00","40.68","-1.00","1.00","999.29","-1.00","1.00","3.78","46.87","153.50"
"Sat Mar  5 14:26:54 2016","1.00","20.35","0.00","1.00","40.75","-1.00","1.00","999.27","-1.00","1.00","2.87","46.07","154.67"
"Sat Mar  5 14:27:30 2016","1.00","20.28","0.00","1.00","40.75","-1.00","1.00","999.37","-1.00","1.00","2.26","45.97","155.95"
"Sat Mar  5 14:28:05 2016","1.00","20.18","0.00","1.00","40.85","-1.00","1.00","999.35","-1.00","1.00","2.48","46.65","157.73"
"Sat Mar  5 14:28:41 2016","1.00","19.91","0.00","1.00","40.76","-1.00","1.00","999.36","-1.00","1.00","2.66","46.83","159.21"
"Sat Mar  5 14:29:16 2016","1.00","20.08","0.00","1.00","39.29","-1.00","1.00","999.40","-1.00","1.00","1.96","45.94","159.33"
"Sat Mar  5 14:29:52 2016","1.00","20.26","0.00","1.00","41.81","-1.00","1.00","999.41","-1.00","1.00","3.50","46.94","160.66"
"Sat Mar  5 14:30:28 2016","1.00","20.03","0.00","1.00","40.66","-1.00","1.00","999.44","-1.00","1.00","2.54","46.25","161.27"
"Sat Mar  5 14:31:03 2016","1.00","20.07","0.00","1.00","40.57","-1.00","1.00","999.47","-1.00","1.00","2.90","46.57","162.36"
"Sat Mar  5 14:31:39 2016","1.00","20.17","0.00","1.00","41.09","-1.00","1.00","999.46","-1.00","1.00","2.79","46.35","162.03"
"Sat Mar  5 14:32:14 2016","1.00","20.02","0.00","1.00","40.63","-1.00","1.00","999.46","-1.00","1.00","1.84","46.03","161.93"
"Sat Mar  5 14:32:50 2016","1.00","20.23","0.00","1.00","39.83","-1.00","1.00","999.52","-1.00","1.00","2.44","46.45","162.75"
"Sat Mar  5 14:33:26 2016","1.00","20.13","0.00","1.00","40.88","-1.00","1.00","999.51","-1.00","1.00","2.46","46.14","162.33"
"Sat Mar  5 14:34:02 2016","1.00","20.14","0.00","1.00","40.64","-1.00","1.00","999.51","-1.00","1.00","2.27","45.79","162.02"
"Sat Mar  5 14:34:37 2016","1.00","20.23","0.00","1.00","40.04","-1.00","1.00","999.51","-1.00","1.00","3.03","46.42","162.22"
"Sat Mar  5 14:35:13 2016","1.00","20.16","0.00","1.00","40.78","-1.00","1.00","999.57","-1.00","1.00","2.54","46.54","162.41"
"Sat Mar  5 14:35:48 2016","1.00","20.12","0.00","1.00","40.49","-1.00","1.00","999.53","-1.00","1.00","2.50","46.58","162.01"
"Sat Mar  5 14:36:24 2016","1.00","20.12","0.00","1.00","40.86","-1.00","1.00","999.56","-1.00","1.00","1.89","46.50","161.25"
"Sat Mar  5 14:36:59 2016","1.00","20.10","0.00","1.00","41.02","-1.00","1.00","999.52","-1.00","1.00","2.09","46.42","161.45"
"Sat Mar  5 14:37:35 2016","1.00","20.09","0.00","1.00","40.64","-1.00","1.00","999.57","-1.00","1.00","2.55","46.47","161.42"
"Sat Mar  5 14:38:10 2016","1.00","20.28","0.00","1.00","40.65","-1.00","1.00","999.49","-1.00","1.00","1.69","46.51","161.21"
"Sat Mar  5 14:38:46 2016","1.00","20.30","0.00","1.00","40.56","-1.00","1.00","999.50","-1.00","1.00","2.56","46.57","161.64"
"Sat Mar  5 14:39:21 2016","1.00","20.19","0.00","1.00","39.83","-1.00","1.00","999.54","-1.00","1.00","2.63","47.05","161.71"
"Sat Mar  5 14:39:57 2016","1.00","20.11","0.00","1.00","39.65","-1.00","1.00","999.53","-1.00","1.00","2.49","46.90","161.65"
"Sat Mar  5 14:40:32 2016","1.00","19.94","0.00","1.00","40.92","-1.00","1.00","999.53","-1.00","1.00","2.69","46.66","161.99"
"Sat Mar  5 14:41:08 2016","1.00","20.19","0.00","1.00","40.79","-1.00","1.00","999.53","-1.00","1.00","2.68","46.91","162.18"
"Sat Mar  5 14:41:43 2016","1.00","20.25","0.00","1.00","40.33","-1.00","1.00","999.59","-1.00","1.00","2.26","46.27","161.72"
"Sat Mar  5 14:42:19 2016","1.00","19.94","0.00","1.00","40.51","-1.00","1.00","999.58","-1.00","1.00","2.38","46.98","161.97"
"Sat Mar  5 14:42:55 2016","1.00","20.31","0.00","1.00","40.93","-1.00","1.00","999.56","-1.00","1.00","1.97","46.60","162.03"
"Sat Mar  5 14:43:31 2016","1.00","20.18","0.00","1.00","40.57","-1.00","1.00","999.57","-1.00","1.00","3.13","46.65","162.85"
"Sat Mar  5 14:44:06 2016","1.00","20.27","0.00","1.00","41.67","-1.00","1.00","999.59","-1.00","1.00","2.66","46.36","163.47"
"Sat Mar  5 14:44:42 2016","1.00","20.07","0.00","1.00","40.66","-1.00","1.00","999.57","-1.00","1.00","2.70","46.52","164.32"
"Sat Mar  5 14:45:17 2016","1.00","20.17","0.00","1.00","40.35","-1.00","1.00","999.65","-1.00","1.00","2.48","47.34","165.01"
"Sat Mar  5 14:45:53 2016","1.00","20.20","0.00","1.00","40.72","-1.00","1.00","999.65","-1.00","1.00","2.82","46.57","165.66"
"Sat Mar  5 14:46:29 2016","1.00","20.24","0.00","1.00","40.37","-1.00","1.00","999.63","-1.00","1.00","2.65","46.81","166.41"
"Sat Mar  5 14:47:04 2016","1.00","20.20","0.00","1.00","40.61","-1.00","1.00","999.58","-1.00","1.00","2.79","46.61","167.11"
"Sat Mar  5 14:47:40 2016","1.00","20.24","0.00","1.00","40.63","-1.00","1.00","999.64","-1.00","1.00","2.70","46.47","167.92"
"Sat Mar  5 14:48:15 2016","1.00","20.13","0.00","1.00","40.83","-1.00","1.00","999.64","-1.00","1.00","2.68","46.25","169.15"
"Sat Mar  5 14:48:51 2016","1.00","20.23","0.00","1.00","40.52","-1.00","1.00","999.64","-1.00","1.00","2.44","46.63","170.11"
"Sat Mar  5 14:49:26 2016","1.00","20.35","0.00","1.00","41.37","-1.00","1.00","999.66","-1.00","1.00","2.64","46.82","171.00"
"Sat Mar  5 14:50:02 2016","1.00","20.28","0.00","1.00","40.86","-1.00","1.00","999.66","-1.00","1.00","2.59","47.02","171.93"
"Sat Mar  5 14:50:37 2016","1.00","20.23","0.00","1.00","40.56","-1.00","1.00","999.67","-1.00","1.00","3.31","46.45","172.95"
"Sat Mar  5 14:51:13 2016","1.00","20.28","0.00","1.00","40.55","-1.00","1.00","999.64","-1.00","1.00","1.79","46.39","173.94"
"Sat Mar  5 14:51:49 2016","1.00","20.10","0.00","1.00","40.71","-1.00","1.00","999.67","-1.00","1.00","3.21","46.06","175.11"
"Sat Mar  5 14:52:25 2016","1.00","19.94","0.00","1.00","40.85","-1.00","1.00","999.67","-1.00","1.00","1.93","46.51","176.38"
"Sat Mar  5 14:53:00 2016","1.00","20.19","0.00","1.00","40.58","-1.00","1.00","999.66","-1.00","1.00","3.12","46.33","177.26"
"Sat Mar  5 14:53:36 2016","1.00","19.95","0.00","1.00","39.71","-1.00","1.00","999.67","-1.00","1.00","2.54","46.54","178.21"
"Sat Mar  5 14:54:12 2016","1.00","20.26","0.00","1.00","40.57","-1.00","1.00","999.70","-1.00","1.00","1.91","46.15","179.66"
"Sat Mar  5 14:54:47 2016","1.00","20.33","0.00","1.00","40.90","-1.00","1.00","999.67","-1.00","1.00","1.59","46.57","180.71"
"Sat Mar  5 14:55:23 2016","1.00","20.24","0.00","1.00","40.60","-1.00","1.00","999.63","-1.00","1.00","1.90","46.64","181.81"
"Sat Mar  5 14:55:59 2016","1.00","20.24","0.00","1.00","41.14","-1.00","1.00","999.68","-1.00","1.00","2.61","46.87","183.22"
"Sat Mar  5 14:56:34 2016","1.00","20.17","0.00","1.00","40.74","-1.00","1.00","999.66","-1.00","1.00","2.37","47.37","184.00"
"Sat Mar  5 14:57:10 2016","1.00","20.18","0.00","1.00","40.70","-1.00","1.00","999.70","-1.00","1.00","4.68","46.32","185.38"
"Sat Mar  5 14:57:46 2016","1.00","20.18","0.00","1.00","40.23","-1.00","1.00","999.64","-1.00","1.00","2.58","46.40","186.04"
"Sat Mar  5 14:58:21 2016","1.00","20.23","0.00","1.00","40.80","-1.00","1.00","999.65","-1.00","1.00","1.96","46.80","187.30"
"Sat Mar  5 14:58:57 2016","1.00","20.22","0.00","1.00","40.04","-1.00","1.00","999.70","-1.00","1.00","1.44","46.72","188.24"
"Sat Mar  5 14:59:33 2016","1.00","20.17","0.00","1.00","40.44","-1.00","1.00","999.71","-1.00","1.00","2.57","46.14","189.16"
"Sat Mar  5 15:00:08 2016","1.00","20.24","0.00","1.00","40.72","-1.00","1.00","999.67","-1.00","1.00","3.59","46.59","190.44"
"Sat Mar  5 15:00:44 2016","1.00","20.22","0.00","1.00","40.61","-1.00","1.00","999.71","-1.00","1.00","2.73","46.62","191.59"
"Sat Mar  5 15:01:19 2016","1.00","20.27","0.00","1.00","40.63","-1.00","1.00","999.71","-1.00","1.00","3.24","46.50","193.36"
"Sat Mar  5 15:01:55 2016","1.00","20.21","0.00","1.00","40.47","-1.00","1.00","999.70","-1.00","1.00","4.23","46.03","194.14"
"Sat Mar  5 15:02:31 2016","1.00","20.22","0.00","1.00","40.58","-1.00","1.00","999.72","-1.00","1.00","2.61","47.14","195.20"
"Sat Mar  5 15:03:06 2016","1.00","20.21","0.00","1.00","40.82","-1.00","1.00","999.75","-1.00","1.00","2.81","46.17","196.31"
"Sat Mar  5 15:03:41 2016","1.00","20.23","0.00","1.00","40.66","-1.00","1.00","999.69","-1.00","1.00","2.82","46.41","197.24"
"Sat Mar  5 15:04:17 2016","1.00","20.29","0.00","1.00","40.75","-1.00","1.00","999.69","-1.00","1.00","2.94","46.31","198.66"
"Sat Mar  5 15:04:52 2016","1.00","20.27","0.00","1.00","40.51","-1.00","1.00","999.68","-1.00","1.00","2.91","46.75","200.08"
"Sat Mar  5 15:05:28 2016","1.00","20.17","0.00","1.00","40.95","-1.00","1.00","999.71","-1.00","1.00","2.72","46.63","201.55"
"Sat Mar  5 15:06:04 2016","1.00","20.04","0.00","1.00","40.49","-1.00","1.00","999.66","-1.00","1.00","2.65","46.70","203.05"
"Sat Mar  5 15:06:39 2016","1.00","20.21","0.00","1.00","41.04","-1.00","1.00","999.69","-1.00","1.00","2.45","46.56","204.40"
"Sat Mar  5 15:07:15 2016","1.00","20.07","0.00","1.00","40.37","-1.00","1.00","999.70","-1.00","1.00","2.68","46.31","205.74"
"Sat Mar  5 15:07:51 2016","1.00","20.22","0.00","1.00","41.00","-1.00","1.00","999.71","-1.00","1.00","2.20","46.44","207.62"
"Sat Mar  5 15:08:26 2016","1.00","20.30","0.00","1.00","39.66","-1.00","1.00","999.68","-1.00","1.00","2.59","46.27","209.48"
"Sat Mar  5 15:09:02 2016","1.00","20.01","0.00","1.00","41.77","-1.00","1.00","999.70","-1.00","1.00","1.56","46.46","211.64"
"Sat Mar  5 15:09:38 2016","1.00","20.21","0.00","1.00","40.78","-1.00","1.00","999.66","-1.00","1.00","2.36","46.40","213.98"
"Sat Mar  5 15:10:13 2016","1.00","20.12","0.00","1.00","40.72","-1.00","1.00","999.68","-1.00","1.00","2.21","46.45","215.12"
"Sat Mar  5 15:10:49 2016","1.00","20.21","0.00","1.00","40.85","-1.00","1.00","999.60","-1.00","1.00","2.40","45.79","217.79"
"Sat Mar  5 15:11:24 2016","1.00","20.11","0.00","1.00","40.75","-1.00","1.00","999.65","-1.00","1.00","2.24","46.10","218.78"
"Sat Mar  5 15:12:00 2016","1.00","20.21","0.00","1.00","41.07","-1.00","1.00","999.64","-1.00","1.00","2.61","46.21","221.15"
"Sat Mar  5 15:12:35 2016","1.00","20.05","0.00","1.00","40.75","-1.00","1.00","999.63","-1.00","1.00","2.67","46.52","224.19"
"Sat Mar  5 15:13:11 2016","1.00","20.25","0.00","1.00","40.63","-1.00","1.00","999.63","-1.00","1.00","2.82","46.44","225.54"
"Sat Mar  5 15:13:46 2016","1.00","20.11","0.00","1.00","41.27","-1.00","1.00","999.65","-1.00","1.00","3.91","46.10","229.29"
"Sat Mar  5 15:14:22 2016","1.00","20.20","0.00","1.00","41.12","-1.00","1.00","999.61","-1.00","1.00","1.36","46.68","230.89"
"Sat Mar  5 15:14:58 2016","1.00","20.21","0.00","1.00","40.56","-1.00","1.00","999.63","-1.00","1.00","2.59","46.11","233.71"
"Sat Mar  5 15:15:33 2016","1.00","20.17","0.00","1.00","39.63","-1.00","1.00","999.66","-1.00","1.00","2.60","46.31","235.48"
"Sat Mar  5 15:16:09 2016","1.00","20.10","0.00","1.00","40.20","-1.00","1.00","999.65","-1.00","1.00","3.39","46.40","238.62"
"Sat Mar  5 15:16:45 2016","1.00","20.15","0.00","1.00","40.80","-1.00","1.00","999.63","-1.00","1.00","2.76","46.12","241.12"
"Sat Mar  5 15:17:20 2016","1.00","20.13","0.00","1.00","40.54","-1.00","1.00","999.65","-1.00","1.00","3.25","46.32","244.18"
"Sat Mar  5 15:17:56 2016","1.00","20.11","0.00","1.00","40.61","-1.00","1.00","999.65","-1.00","1.00","4.23","46.28","247.54"
"Sat Mar  5 15:18:31 2016","1.00","20.09","0.00","1.00","40.77","-1.00","1.00","999.57","-1.00","1.00","2.53","46.63","249.49"
"Sat Mar  5 15:19:07 2016","1.00","20.25","0.00","1.00","40.77","-1.00","1.00","999.58","-1.00","1.00","2.59","46.37","252.67"
"Sat Mar  5 15:19:42 2016","1.00","20.20","0.00","1.00","40.91","-1.00","1.00","999.55","-1.00","1.00","2.56","46.49","255.93"
