"Time","Display","Temperature","Temp_Reading","Temp_Alarm","Humidity","Hum_Reading","Hum_Alarm","Pressure","PSI_Reading","PSI_Alarm","Pitch","Roll","Yaw"
"Thu Mar  3 04:26:23 2016","1.00","18.83","0.00","1.00","41.59","-1.00","1.00","999.40","-1.00","1.00","2.92","49.10","189.28"
"Thu Mar  3 04:26:59 2016","1.00","18.85","0.00","1.00","41.71","-1.00","1.00","999.42","-1.00","1.00","2.42","49.21","189.44"
"Thu Mar  3 04:27:35 2016","1.00","18.84","0.00","1.00","42.57","-1.00","1.00","999.33","-1.00","1.00","2.69","48.60","190.03"
"Thu Mar  3 04:28:10 2016","1.00","18.80","0.00","1.00","41.85","-1.00","1.00","999.33","-1.00","1.00","1.11","49.08","190.52"
"Thu Mar  3 04:28:46 2016","1.00","18.80","0.00","1.00","41.73","-1.00","1.00","999.30","-1.00","1.00","1.85","48.43","191.75"
"Thu Mar  3 04:29:22 2016","1.00","18.77","0.00","1.00","40.95","-1.00","1.00","999.39","-1.00","1.00","1.14","49.20","192.46"
"Thu Mar  3 04:29:57 2016","1.00","18.85","0.00","1.00","41.50","-1.00","1.00","999.34","-1.00","1.00","2.79","48.24","193.31"
"Thu Mar  3 04:30:33 2016","1.00","18.82","0.00","1.00","41.52","-1.00","1.00","999.32","-1.00","1.00","3.23","48.68","194.92"
"Thu Mar  3 04:31:09 2016","1.00","18.80","0.00","1.00","41.92","-1.00","1.00","999.34","-1.00","1.00","2.38","48.42","196.95"
"Thu Mar  3 04:31:45 2016","1.00","18.94","0.00","1.00","41.81","-1.00","1.00","999.37","-1.00","1.00","2.31","48.45","197.40"
"Thu Mar  3 04:32:20 2016","1.00","18.83","0.00","1.00","41.26","-1.00","1.00","999.30","-1.00","1.00","2.45","48.75","199.07"
"Thu Mar  3 04:32:56 2016","1.00","18.89","0.00","1.00","41.82","-1.00","1.00","999.33","-1.00","1.00","2.70","48.24","200.80"
"Thu Mar  3 04:33:31 2016","1.00","18.80","0.00","1.00","41.57","-1.00","1.00","999.37","-1.00","1.00","0.91","49.10","203.18"
"Thu Mar  3 04:34:07 2016","1.00","18.82","0.00","1.00","41.61","-1.00","1.00","999.30","-1.00","1.00","2.05","48.86","205.52"
"Thu Mar  3 04:34:42 2016","1.00","18.86","0.00","1.00","41.82","-1.00","1.00","999.31","-1.00","1.00","1.40","48.34","207.84"
"Thu Mar  3 04:35:18 2016","1.00","18.81","0.00","1.00","41.71","-1.00","1.00","999.30","-1.00","1.00","2.72","48.43","210.19"
"Thu Mar  3 04:35:53 2016","1.00","18.97","0.00","1.00","41.52","-1.00","1.00","999.29","-1.00","1.00","2.44","48.39","212.28"
"Thu Mar  3 04:36:29 2016","1.00","18.80","0.00","1.00","41.95","-1.00","1.00","999.30","-1.00","1.00","2.69","48.19","215.70"
"Thu Mar  3 04:37:05 2016","1.00","19.02","0.00","1.00","42.45","-1.00","1.00","999.32","-1.00","1.00","2.03","48.51","218.94"
"Thu Mar  3 04:37:40 2016","1.00","18.84","0.00","1.00","42.05","-1.00","1.00","999.29","-1.00","1.00","2.30","48.82","222.41"
"Thu Mar  3 04:38:16 2016","1.00","18.82","0.00","1.00","41.78","-1.00","1.00","999.34","-1.00","1.00","2.52","48.69","225.03"
"Thu Mar  3 04:38:52 2016","1.00","18.82","0.00","1.00","41.78","-1.00","1.00","999.29","-1.00","1.00","3.08","48.58","229.05"
"Thu Mar  3 04:39:28 2016","1.00","18.79","0.00","1.00","41.83","-1.00","1.00","999.29","-1.00","1.00","2.78","48.73","232.73"
"Thu Mar  3 04:40:03 2016","1.00","19.12","0.00","1.00","41.68","-1.00","1.00","999.27","-1.00","1.00","2.44","48.75","236.43"
"Thu Mar  3 04:40:39 2016","1.00","18.88","0.00","1.00","41.77","-1.00","1.00","999.33","-1.00","1.00","2.29","49.21","240.21"
"Thu Mar  3 04:41:14 2016","1.00","18.90","0.00","1.00","41.30","-1.00","1.00","999.29","-1.00","1.00","2.08","48.46","244.70"
"Thu Mar  3 04:41:50 2016","1.00","18.85","0.00","1.00","42.47","-1.00","1.00","999.32","-1.00","1.00","2.11","48.71","249.56"
"Thu Mar  3 04:42:26 2016","1.00","18.82","0.00","1.00","41.70","-1.00","1.00","999.26","-1.00","1.00","2.52","49.10","253.38"
"Thu Mar  3 04:43:01 2016","1.00","18.83","0.00","1.00","40.93","-1.00","1.00","999.25","-1.00","1.00","2.29","49.56","258.11"
"Thu Mar  3 04:43:37 2016","1.00","18.80","0.00","1.00","41.91","-1.00","1.00","999.30","-1.00","1.00","2.54","49.09","262.62"
"Thu Mar  3 04:44:12 2016","1.00","18.80","0.00","1.00","42.00","-1.00","1.00","999.25","-1.00","1.00","1.96","48.76","266.33"
"Thu Mar  3 04:44:48 2016","1.00","18.77","0.00","1.00","41.72","-1.00","1.00","999.25","-1.00","1.00","2.32","48.71","271.55"
"Thu Mar  3 04:45:24 2016","1.00","18.78","0.00","1.00","41.77","-1.00","1.00","999.28","-1.00","1.00","2.54","48.93","275.12"
"Thu Mar  3 04:45:59 2016","1.00","18.89","0.00","1.00","41.94","-1.00","1.00","999.21","-1.00","1.00","2.28","48.91","279.40"
"Thu Mar  3 04:46:35 2016","1.00","18.77","0.00","1.00","41.53","-1.00","1.00","999.22","-1.00","1.00","1.70","48.49","283.22"
"Thu Mar  3 04:47:10 2016","1.00","18.84","0.00","1.00","41.29","-1.00","1.00","999.24","-1.00","1.00","1.71","48.78","287.38"
"Thu Mar  3 04:47:46 2016","1.00","18.78","0.00","1.00","41.84","-1.00","1.00","999.19","-1.00","1.00","1.77","48.84","291.07"
"Thu Mar  3 04:48:22 2016","1.00","18.74","0.00","1.00","42.01","-1.00","1.00","999.19","-1.00","1.00","2.68","48.72","295.29"
"Thu Mar  3 04:48:58 2016","1.00","18.87","0.00","1.00","41.19","-1.00","1.00","999.22","-1.00","1.00","3.10","48.58","297.98"
"Thu Mar  3 04:49:33 2016","1.00","18.74","0.00","1.00","41.81","-1.00","1.00","999.23","-1.00","1.00","2.60","49.35","301.83"
"Thu Mar  3 04:50:09 2016","1.00","18.78","0.00","1.00","41.84","-1.00","1.00","999.30","-1.00","1.00","2.61","48.19","305.20"
"Thu Mar  3 04:50:45 2016","1.00","18.78","0.00","1.00","41.89","-1.00","1.00","999.22","-1.00","1.00","1.36","48.58","307.34"
"Thu Mar  3 04:51:21 2016","1.00","18.76","0.00","1.00","41.82","-1.00","1.00","999.29","-1.00","1.00","2.25","49.01","309.98"
"Thu Mar  3 04:51:56 2016","1.00","19.04","0.00","1.00","41.86","-1.00","1.00","999.32","-1.00","1.00","2.07","48.70","312.01"
"Thu Mar  3 04:52:32 2016","1.00","18.74","0.00","1.00","41.86","-1.00","1.00","999.30","-1.00","1.00","2.48","49.04","314.43"
"Thu Mar  3 04:53:07 2016","1.00","18.85","0.00","1.00","41.71","-1.00","1.00","999.33","-1.00","1.00","2.56","48.69","316.37"
"Thu Mar  3 04:53:43 2016","1.00","18.92","0.00","1.00","42.58","-1.00","1.00","999.32","-1.00","1.00","1.65","47.71","318.04"
"Thu Mar  3 04:54:18 2016","1.00","18.77","0.00","1.00","41.90","-1.00","1.00","999.35","-1.00","1.00","2.35","48.36","320.59"
"Thu Mar  3 04:54:54 2016","1.00","18.86","0.00","1.00","41.66","-1.00","1.00","999.37","-1.00","1.00","2.62","48.70","322.31"
"Thu Mar  3 04:55:30 2016","1.00","18.84","0.00","1.00","41.86","-1.00","1.00","999.38","-1.00","1.00","2.37","48.53","323.65"
"Thu Mar  3 04:56:05 2016","1.00","18.86","0.00","1.00","41.96","-1.00","1.00","999.40","-1.00","1.00","1.18","47.73","324.97"
"Thu Mar  3 04:56:41 2016","1.00","18.83","0.00","1.00","42.08","-1.00","1.00","999.43","-1.00","1.00","2.28","48.56","327.54"
"Thu Mar  3 04:57:16 2016","1.00","18.89","0.00","1.00","42.91","-1.00","1.00","999.40","-1.00","1.00","2.73","48.65","329.12"
"Thu Mar  3 04:57:52 2016","1.00","18.73","0.00","1.00","41.85","-1.00","1.00","999.38","-1.00","1.00","1.99","48.56","330.10"
"Thu Mar  3 04:58:28 2016","1.00","18.75","0.00","1.00","40.90","-1.00","1.00","999.47","-1.00","1.00","2.74","48.43","332.61"
"Thu Mar  3 04:59:03 2016","1.00","18.86","0.00","1.00","42.00","-1.00","1.00","999.41","-1.00","1.00","2.70","48.55","334.44"
"Thu Mar  3 04:59:39 2016","1.00","18.98","0.00","1.00","41.95","-1.00","1.00","999.38","-1.00","1.00","2.50","48.80","336.06"
"Thu Mar  3 05:00:14 2016","1.00","18.77","0.00","1.00","41.91","-1.00","1.00","999.41","-1.00","1.00","4.97","49.09","336.26"
"Thu Mar  3 05:00:50 2016","1.00","18.82","0.00","1.00","41.37","-1.00","1.00","999.42","-1.00","1.00","3.06","48.73","338.91"
"Thu Mar  3 05:01:25 2016","1.00","18.83","0.00","1.00","42.58","-1.00","1.00","999.40","-1.00","1.00","2.72","48.57","341.47"
"Thu Mar  3 05:02:01 2016","1.00","18.83","0.00","1.00","41.66","-1.00","1.00","999.37","-1.00","1.00","2.43","48.72","343.88"
"Thu Mar  3 05:02:37 2016","1.00","18.96","0.00","1.00","41.43","-1.00","1.00","999.44","-1.00","1.00","2.06","49.01","344.75"
"Thu Mar  3 05:03:12 2016","1.00","18.75","0.00","1.00","41.77","-1.00","1.00","999.39","-1.00","1.00","2.47","48.62","347.05"
"Thu Mar  3 05:03:48 2016","1.00","18.92","0.00","1.00","41.65","-1.00","1.00","999.37","-1.00","1.00","2.62","48.97","348.19"
"Thu Mar  3 05:04:23 2016","1.00","18.75","0.00","1.00","41.56","-1.00","1.00","999.40","-1.00","1.00","2.40","48.82","350.94"
"Thu Mar  3 05:04:59 2016","1.00","18.91","0.00","1.00","41.63","-1.00","1.00","999.44","-1.00","1.00","2.73","49.47","352.77"
"Thu Mar  3 05:05:34 2016","1.00","18.95","0.00","1.00","41.28","-1.00","1.00","999.42","-1.00","1.00","1.25","48.81","355.20"
"Thu Mar  3 05:06:09 2016","1.00","18.84","0.00","1.00","41.58","-1.00","1.00","999.42","-1.00","1.00","2.60","48.72","357.88"
"Thu Mar  3 05:06:45 2016","1.00","18.80","0.00","1.00","42.16","-1.00","1.00","999.44","-1.00","1.00","1.41","48.97","358.02"
"Thu Mar  3 05:07:20 2016","1.00","18.79","0.00","1.00","42.01","-1.00","1.00","999.43","-1.00","1.00","2.42","48.99","2.28"
"Thu Mar  3 05:07:56 2016","1.00","18.83","0.00","1.00","40.66","-1.00","1.00","999.46","-1.00","1.00","1.90","48.38","7.68"
"Thu Mar  3 05:08:32 2016","1.00","18.86","0.00","1.00","41.84","-1.00","1.00","999.47","-1.00","1.00","2.00","48.72","9.22"
"Thu Mar  3 05:09:07 2016","1.00","18.81","0.00","1.00","41.85","-1.00","1.00","999.41","-1.00","1.00","2.21","48.77","15.66"
"Thu Mar  3 05:09:43 2016","1.00","18.83","0.00","1.00","42.10","-1.00","1.00","999.38","-1.00","1.00","2.58","48.83","23.56"
"Thu Mar  3 05:10:19 2016","1.00","18.92","0.00","1.00","41.66","-1.00","1.00","999.44","-1.00","1.00","3.29","46.84","33.91"
"Thu Mar  3 05:10:55 2016","1.00","18.78","0.00","1.00","41.65","-1.00","1.00","999.44","-1.00","1.00","2.31","47.91","47.25"
"Thu Mar  3 05:11:30 2016","1.00","18.73","0.00","1.00","41.79","-1.00","1.00","999.46","-1.00","1.00","2.52","48.06","73.05"
"Thu Mar  3 05:12:06 2016","1.00","18.84","0.00","1.00","41.78","-1.00","1.00","999.43","-1.00","1.00","2.47","48.85","100.61"
"Thu Mar  3 05:12:42 2016","1.00","18.83","0.00","1.00","40.64","-1.00","1.00","999.44","-1.00","1.00","3.77","48.04","120.68"
"Thu Mar  3 05:13:17 2016","1.00","18.78","0.00","1.00","41.69","-1.00","1.00","999.42","-1.00","1.00","1.52","46.20","131.22"
"Thu Mar  3 05:13:53 2016","1.00","18.90","0.00","1.00","41.98","-1.00","1.00","999.48","-1.00","1.00","2.86","48.82","146.06"
"Thu Mar  3 05:14:29 2016","1.00","18.64","0.00","1.00","41.79","-1.00","1.00","999.44","-1.00","1.00","2.69","49.05","149.63"
"Thu Mar  3 05:15:04 2016","1.00","18.91","0.00","1.00","41.90","-1.00","1.00","999.49","-1.00","1.00","3.59","48.57","152.78"
"Thu Mar  3 05:15:40 2016","1.00","18.71","0.00","1.00","41.72","-1.00","1.00","999.45","-1.00","1.00","2.71","47.64","155.36"
"Thu Mar  3 05:16:16 2016","1.00","18.84","0.00","1.00","42.05","-1.00","1.00","999.47","-1.00","1.00","1.94","47.05","157.28"
"Thu Mar  3 05:16:52 2016","1.00","18.83","0.00","1.00","41.90","-1.00","1.00","999.50","-1.00","1.00","2.93","48.70","162.11"
"Thu Mar  3 05:17:28 2016","1.00","18.88","0.00","1.00","41.93","-1.00","1.00","999.45","-1.00","1.00","2.63","47.91","163.17"
"Thu Mar  3 05:18:03 2016","1.00","18.70","0.00","1.00","41.82","-1.00","1.00","999.50","-1.00","1.00","2.75","48.86","165.56"
"Thu Mar  3 05:18:39 2016","1.00","18.87","0.00","1.00","41.74","-1.00","1.00","999.50","-1.00","1.00","2.37","48.73","166.44"
"Thu Mar  3 05:19:15 2016","1.00","18.85","0.00","1.00","41.88","-1.00","1.00","999.46","-1.00","1.00","2.16","48.78","167.27"
"Thu Mar  3 05:19:50 2016","1.00","18.78","0.00","1.00","41.68","-1.00","1.00","999.48","-1.00","1.00","4.11","48.41","168.43"
"Thu Mar  3 05:20:26 2016","1.00","18.80","0.00","1.00","41.60","-1.00","1.00","999.48","-1.00","1.00","3.27","48.74","168.62"
"Thu Mar  3 05:21:02 2016","1.00","18.82","0.00","1.00","41.96","-1.00","1.00","999.50","-1.00","1.00","3.85","49.04","169.22"
"Thu Mar  3 05:21:37 2016","1.00","18.86","0.00","1.00","41.81","-1.00","1.00","999.49","-1.00","1.00","2.71","48.10","169.36"
"Thu Mar  3 05:22:13 2016","1.00","18.82","0.00","1.00","41.71","-1.00","1.00","999.49","-1.00","1.00","2.56","48.30","170.99"
"Thu Mar  3 05:22:49 2016","1.00","18.81","0.00","1.00","42.25","-1.00","1.00","999.49","-1.00","1.00","2.50","48.55","171.53"
"Thu Mar  3 05:23:24 2016","1.00","18.79","0.00","1.00","41.66","-1.00","1.00","999.53","-1.00","1.00","2.60","48.95","172.54"
"Thu Mar  3 05:24:00 2016","1.00","18.81","0.00","1.00","41.75","-1.00","1.00","999.52","-1.00","1.00","3.67","47.68","171.93"
"Thu Mar  3 05:24:36 2016","1.00","18.90","0.00","1.00","41.82","-1.00","1.00","999.45","-1.00","1.00","2.70","48.73","172.97"
"Thu Mar  3 05:25:11 2016","1.00","18.77","0.00","1.00","41.85","-1.00","1.00","999.50","-1.00","1.00","2.72","48.57","174.47"
"Thu Mar  3 05:25:47 2016","1.00","18.91","0.00","1.00","41.77","-1.00","1.00","999.52","-1.00","1.00","1.90","47.00","173.15"
"Thu Mar  3 05:26:22 2016","1.00","18.97","0.00","1.00","41.78","-1.00","1.00","999.50","-1.00","1.00","1.50","47.33","173.56"
"Thu Mar  3 05:26:58 2016","1.00","18.81","0.00","1.00","41.56","-1.00","1.00","999.55","-1.00","1.00","2.28","48.89","176.19"
"Thu Mar  3 05:27:34 2016","1.00","18.82","0.00","1.00","41.56","-1.00","1.00","999.53","-1.00","1.00","1.81","47.08","173.76"
"Thu Mar  3 05:28:10 2016","1.00","18.86","0.00","1.00","41.72","-1.00","1.00","999.57","-1.00","1.00","3.18","48.59","176.18"
"Thu Mar  3 05:28:45 2016","1.00","18.88","0.00","1.00","42.43","-1.00","1.00","999.52","-1.00","1.00","3.24","48.84","176.50"
"Thu Mar  3 05:29:21 2016","1.00","18.82","0.00","1.00","41.20","-1.00","1.00","999.52","-1.00","1.00","2.66","49.08","177.51"
"Thu Mar  3 05:29:57 2016","1.00","18.87","0.00","1.00","40.26","-1.00","1.00","999.52","-1.00","1.00","2.89","48.89","178.13"
"Thu Mar  3 05:30:32 2016","1.00","18.78","0.00","1.00","41.99","-1.00","1.00","999.52","-1.00","1.00","2.81","48.51","178.05"
"Thu Mar  3 05:31:08 2016","1.00","18.86","0.00","1.00","41.85","-1.00","1.00","999.52","-1.00","1.00","2.43","48.49","179.32"
"Thu Mar  3 05:31:44 2016","1.00","18.86","0.00","1.00","41.85","-1.00","1.00","999.48","-1.00","1.00","2.65","48.20","179.34"
"Thu Mar  3 05:32:19 2016","1.00","19.05","0.00","1.00","41.72","-1.00","1.00","999.49","-1.00","1.00","2.37","48.47","180.34"
"Thu Mar  3 05:32:55 2016","1.00","18.77","0.00","1.00","41.69","-1.00","1.00","999.48","-1.00","1.00","1.41","49.00","180.71"
"Thu Mar  3 05:33:31 2016","1.00","18.76","0.00","1.00","41.64","-1.00","1.00","999.52","-1.00","1.00","2.20","48.26","181.29"
"Thu Mar  3 05:34:06 2016","1.00","18.87","0.00","1.00","41.01","-1.00","1.00","999.54","-1.00","1.00","2.39","49.04","182.39"
"Thu Mar  3 05:34:42 2016","1.00","18.80","0.00","1.00","41.39","-1.00","1.00","999.46","-1.00","1.00","2.55","49.07","182.69"
"Thu Mar  3 05:35:18 2016","1.00","18.88","0.00","1.00","42.00","-1.00","1.00","999.48","-1.00","1.00","2.68","48.91","183.27"
"Thu Mar  3 05:35:53 2016","1.00","18.80","0.00","1.00","41.78","-1.00","1.00","999.51","-1.00","1.00","2.46","48.64","183.51"
"Thu Mar  3 05:36:29 2016","1.00","18.78","0.00","1.00","41.71","-1.00","1.00","999.46","-1.00","1.00","1.94","48.85","184.07"
"Thu Mar  3 05:37:05 2016","1.00","18.71","0.00","1.00","41.59","-1.00","1.00","999.53","-1.00","1.00","2.69","48.48","184.69"
"Thu Mar  3 05:37:40 2016","1.00","18.94","0.00","1.00","41.73","-1.00","1.00","999.50","-1.00","1.00","3.47","49.20","185.44"
"Thu Mar  3 05:38:16 2016","1.00","18.81","0.00","1.00","41.73","-1.00","1.00","999.51","-1.00","1.00","2.81","48.88","185.86"
"Thu Mar  3 05:38:51 2016","1.00","18.80","0.00","1.00","41.75","-1.00","1.00","999.52","-1.00","1.00","2.85","49.05","185.94"
"Thu Mar  3 05:39:27 2016","1.00","18.77","0.00","1.00","41.57","-1.00","1.00","999.49","-1.00","1.00","359.96","49.01","186.51"
"Thu Mar  3 05:40:02 2016","1.00","18.83","0.00","1.00","40.90","-1.00","1.00","999.49","-1.00","1.00","3.03","48.02","186.78"
"Thu Mar  3 05:40:38 2016","1.00","18.76","0.00","1.00","40.40","-1.00","1.00","999.48","-1.00","1.00","0.93","48.56","187.69"
"Thu Mar  3 05:41:14 2016","1.00","18.71","0.00","1.00","41.63","-1.00","1.00","999.52","-1.00","1.00","2.59","48.52","188.47"
"Thu Mar  3 05:41:49 2016","1.00","18.80","0.00","1.00","41.21","-1.00","1.00","999.42","-1.00","1.00","2.18","48.46","188.63"
"Thu Mar  3 05:42:25 2016","1.00","18.81","0.00","1.00","41.59","-1.00","1.00","999.45","-1.00","1.00","2.49","49.15","189.51"
"Thu Mar  3 05:43:01 2016","1.00","18.81","0.00","1.00","40.94","-1.00","1.00","999.53","-1.00","1.00","1.26","48.94","190.30"
"Thu Mar  3 05:43:36 2016","1.00","18.85","0.00","1.00","41.60","-1.00","1.00","999.41","-1.00","1.00","1.54","48.41","190.67"
"Thu Mar  3 05:44:12 2016","1.00","18.86","0.00","1.00","41.83","-1.00","1.00","999.46","-1.00","1.00","3.15","48.70","191.41"
"Thu Mar  3 05:44:48 2016","1.00","19.02","0.00","1.00","41.62","-1.00","1.00","999.40","-1.00","1.00","2.37","48.66","192.05"
"Thu Mar  3 05:45:24 2016","1.00","18.80","0.00","1.00","42.69","-1.00","1.00","999.45","-1.00","1.00","1.64","49.04","193.01"
"Thu Mar  3 05:45:59 2016","1.00","18.85","0.00","1.00","42.07","-1.00","1.00","999.43","-1.00","1.00","2.20","48.24","193.15"
"Thu Mar  3 05:46:35 2016","1.00","18.82","0.00","1.00","41.73","-1.00","1.00","999.46","-1.00","1.00","1.37","48.70","193.55"
"Thu Mar  3 05:47:11 2016","1.00","18.99","0.00","1.00","41.35","-1.00","1.00","999.51","-1.00","1.00","3.44","48.84","194.93"
"Thu Mar  3 05:47:46 2016","1.00","18.80","0.00","1.00","40.97","-1.00","1.00","999.46","-1.00","1.00","2.47","48.52","194.32"
"Thu Mar  3 05:48:22 2016","1.00","18.83","0.00","1.00","41.55","-1.00","1.00","999.39","-1.00","1.00","2.01","48.91","194.50"
"Thu Mar  3 05:48:57 2016","1.00","18.86","0.00","1.00","42.04","-1.00","1.00","999.44","-1.00","1.00","2.13","48.80","195.04"
"Thu Mar  3 05:49:33 2016","1.00","18.87","0.00","1.00","41.88","-1.00","1.00","999.43","-1.00","1.00","3.58","48.44","195.68"
"Thu Mar  3 05:50:09 2016","1.00","18.69","0.00","1.00","41.77","-1.00","1.00","999.44","-1.00","1.00","4.69","47.48","196.14"
"Thu Mar  3 05:50:45 2016","1.00","18.79","0.00","1.00","41.74","-1.00","1.00","999.48","-1.00","1.00","2.79","48.81","195.53"
"Thu Mar  3 05:51:20 2016","1.00","19.00","0.00","1.00","41.93","-1.00","1.00","999.43","-1.00","1.00","1.92","48.72","195.24"
"Thu Mar  3 05:51:56 2016","1.00","19.01","0.00","1.00","41.77","-1.00","1.00","999.41","-1.00","1.00","2.43","48.43","195.53"
"Thu Mar  3 05:52:31 2016","1.00","18.90","0.00","1.00","40.14","-1.00","1.00","999.44","-1.00","1.00","2.62","48.37","195.76"
"Thu Mar  3 05:53:07 2016","1.00","18.80","0.00","1.00","41.66","-1.00","1.00","999.42","-1.00","1.00","2.75","48.41","196.32"
"Thu Mar  3 05:53:42 2016","1.00","18.82","0.00","1.00","40.34","-1.00","1.00","999.42","-1.00","1.00","2.08","48.52","195.58"
"Thu Mar  3 05:54:18 2016","1.00","18.87","0.00","1.00","41.95","-1.00","1.00","999.42","-1.00","1.00","1.47","48.93","195.35"
"Thu Mar  3 05:54:54 2016","1.00","18.78","0.00","1.00","41.73","-1.00","1.00","999.40","-1.00","1.00","3.21","48.20","195.42"
"Thu Mar  3 05:55:29 2016","1.00","18.82","0.00","1.00","42.46","-1.00","1.00","999.46","-1.00","1.00","1.92","48.33","195.14"
"Thu Mar  3 05:56:05 2016","1.00","18.86","0.00","1.00","41.90","-1.00","1.00","999.40","-1.00","1.00","3.72","48.05","195.32"
"Thu Mar  3 05:56:40 2016","1.00","18.83","0.00","1.00","41.55","-1.00","1.00","999.37","-1.00","1.00","2.20","48.59","194.68"
"Thu Mar  3 05:57:16 2016","1.00","18.80","0.00","1.00","41.71","-1.00","1.00","999.39","-1.00","1.00","2.35","48.06","194.54"
"Thu Mar  3 05:57:52 2016","1.00","18.78","0.00","1.00","41.93","-1.00","1.00","999.40","-1.00","1.00","1.78","48.54","194.87"
"Thu Mar  3 05:58:28 2016","1.00","18.78","0.00","1.00","42.35","-1.00","1.00","999.37","-1.00","1.00","2.35","48.58","194.93"
"Thu Mar  3 05:59:03 2016","1.00","18.87","0.00","1.00","41.86","-1.00","1.00","999.33","-1.00","1.00","1.74","48.82","195.93"
"Thu Mar  3 05:59:39 2016","1.00","19.02","0.00","1.00","41.97","-1.00","1.00","999.41","-1.00","1.00","1.54","48.45","196.14"
"Thu Mar  3 06:00:15 2016","1.00","18.85","0.00","1.00","41.80","-1.00","1.00","999.34","-1.00","1.00","2.36","47.98","197.01"
"Thu Mar  3 06:00:50 2016","1.00","18.86","0.00","1.00","41.65","-1.00","1.00","999.32","-1.00","1.00","3.28","47.99","197.72"
"Thu Mar  3 06:01:26 2016","1.00","18.84","0.00","1.00","41.61","-1.00","1.00","999.35","-1.00","1.00","2.03","48.80","197.12"
"Thu Mar  3 06:02:02 2016","1.00","18.84","0.00","1.00","42.48","-1.00","1.00","999.36","-1.00","1.00","2.58","48.61","197.58"
"Thu Mar  3 06:02:37 2016","1.00","18.74","0.00","1.00","41.97","-1.00","1.00","999.33","-1.00","1.00","1.96","48.75","198.72"
"Thu Mar  3 06:03:13 2016","1.00","18.91","0.00","1.00","41.72","-1.00","1.00","999.36","-1.00","1.00","2.40","48.44","198.99"
"Thu Mar  3 06:03:49 2016","1.00","18.88","0.00","1.00","42.03","-1.00","1.00","999.34","-1.00","1.00","2.31","47.87","200.53"
"Thu Mar  3 06:04:24 2016","1.00","18.86","0.00","1.00","41.96","-1.00","1.00","999.32","-1.00","1.00","2.76","48.62","201.80"
"Thu Mar  3 06:05:00 2016","1.00","18.91","0.00","1.00","41.30","-1.00","1.00","999.31","-1.00","1.00","2.20","48.61","203.06"
